estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
matcomplete,0.3,1.0,60,6,na,0,True,True,0.05004003429048421
rbf_paired,0.3,1.0,60,7,knn,8,True,True,0.05401731765902163
rbf_unpaired,0.3,1.0,60,7,knn,8,True,True,0.05858472898128806
rbf_combined,0.3,1.0,60,7,knn,8,True,True,0.052148032625384845
matcomplete,0.3,1.0,60,7,na,0,True,True,0.0443148777015273
rbf_paired,0.3,1.0,60,8,knn,8,True,True,0.05858942519152666
rbf_unpaired,0.3,1.0,60,8,knn,8,True,True,0.06142637621078016
rbf_combined,0.3,1.0,60,8,knn,8,True,True,0.0602383719352184
matcomplete,0.3,1.0,60,8,na,0,True,True,0.04168295777179124
rbf_paired,0.3,1.0,60,9,knn,8,True,True,0.054649190164896555
rbf_unpaired,0.3,1.0,60,9,knn,8,True,True,0.05913172312503677
rbf_combined,0.3,1.0,60,9,knn,8,True,True,0.05070566523466402
matcomplete,0.3,1.0,60,9,na,0,True,True,0.051790929108645294
rbf_paired,0.3,1.0,60,10,knn,8,True,True,0.052121278753158265
rbf_unpaired,0.3,1.0,60,10,knn,8,True,True,0.05294696839493637
rbf_combined,0.3,1.0,60,10,knn,8,True,True,0.04756449577451809
matcomplete,0.3,1.0,60,10,na,0,True,True,0.04521436966679509
rbf_paired,0.3,1.0,60,11,knn,8,True,True,0.06821045804952296
rbf_unpaired,0.3,1.0,60,11,knn,8,True,True,0.06644114799328359
rbf_combined,0.3,1.0,60,11,knn,8,True,True,0.05116221006632861
matcomplete,0.3,1.0,60,11,na,0,True,True,0.03815599767436117
rbf_paired,0.3,1.0,60,12,knn,8,True,True,0.044975768101432716
rbf_unpaired,0.3,1.0,60,12,knn,8,True,True,0.044957531702843674
rbf_combined,0.3,1.0,60,12,knn,8,True,True,0.04201716099127574
matcomplete,0.3,1.0,60,12,na,0,True,True,0.037937091449858344
rbf_paired,0.3,1.0,60,13,knn,8,True,True,0.06407618748470638
rbf_unpaired,0.3,1.0,60,13,knn,8,True,True,0.06704954436887979
rbf_combined,0.3,1.0,60,13,knn,8,True,True,0.05938014016087373
