n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
2,14,16,95,437,13,pkps,0.1291817309111646,0.08
2,14,16,95,437,13,ens,0.0718930592509185,
2,14,16,95,437,14,sample,0.07234282789353247,
2,14,16,95,437,14,irt,0.2684399613844741,
2,14,16,95,437,14,dkps,0.1423496346974197,
2,14,16,95,437,14,pkps,0.14934004771062007,0.01
2,14,16,95,437,14,ens,0.0664889521045631,
2,14,16,95,437,15,sample,0.08747440684090085,
2,14,16,95,437,15,irt,0.22521557921365426,
2,14,16,95,437,15,dkps,0.14067326813706482,
2,14,16,95,437,15,pkps,0.13777808790600707,0.01
2,14,16,95,437,15,ens,0.06832421362162651,
2,14,16,95,437,16,sample,0.07181440443213298,
2,14,16,95,437,16,irt,0.225358338761953,
2,14,16,95,437,16,dkps,0.11195263654255423,
2,14,16,95,437,16,pkps,0.11388910838636102,0.01
2,14,16,95,437,16,ens,0.059865700836911256,
2,14,16,95,437,17,sample,0.07465976153197641,
2,14,16,95,437,17,irt,0.20366567921983678,
2,14,16,95,437,17,dkps,0.1280429504866557,
2,14,16,95,437,17,pkps,0.13850039127116764,0.01
2,14,16,95,437,17,ens,0.06760791032405848,
2,14,16,95,437,18,sample,0.07274629651933036,
2,14,16,95,437,18,irt,0.21101146957187913,
2,14,16,95,437,18,dkps,0.10238572626221729,
2,14,16,95,437,18,pkps,0.10128501581424505,0.01
2,14,16,95,437,18,ens,0.06204702306433268,
2,14,16,95,437,19,sample,0.08418041671684932,
2,14,16,95,437,19,irt,0.28855626325803635,
2,14,16,95,437,19,dkps,0.11718419852383209,
2,14,16,95,437,19,pkps,0.12207342890983722,0.01
2,14,16,95,437,19,ens,0.07275589732420042,
4,12,16,95,437,0,sample,0.06687040828616164,
4,12,16,95,437,0,irt,0.1312273191656186,
4,12,16,95,437,0,dkps,0.1146928074811405,
4,12,16,95,437,0,pkps,0.10843076345625297,0.01
4,12,16,95,437,0,ens,0.05397975071790184,
4,12,16,95,437,1,sample,0.09047332289533903,
4,12,16,95,437,1,irt,0.2514802691862364,
4,12,16,95,437,1,dkps,0.12083188168810341,
4,12,16,95,437,1,pkps,0.11942923119881235,0.01
4,12,16,95,437,1,ens,0.07932988021343981,
4,12,16,95,437,2,sample,0.07240906901120076,
4,12,16,95,437,2,irt,0.14121398615524863,
4,12,16,95,437,2,dkps,0.10234687878495695,
4,12,16,95,437,2,pkps,0.10359442160024661,0.01
4,12,16,95,437,2,ens,0.06252702084906768,
4,12,16,95,437,3,sample,0.07299771167048055,
4,12,16,95,437,3,irt,0.1387027887157331,
4,12,16,95,437,3,dkps,0.10231035483884375,
4,12,16,95,437,3,pkps,0.10544752088487587,0.01
4,12,16,95,437,3,ens,0.06076643265994539,
4,12,16,95,437,4,sample,0.08833253041069493,
4,12,16,95,437,4,irt,0.15440742009414438,
4,12,16,95,437,4,dkps,0.11077614313483955,
4,12,16,95,437,4,pkps,0.10998669272772849,0.01
4,12,16,95,437,4,ens,0.07312697387880969,
4,12,16,95,437,5,sample,0.07390702155847284,
4,12,16,95,437,5,irt,0.12083845228169372,
4,12,16,95,437,5,dkps,0.11072999805956868,
4,12,16,95,437,5,pkps,0.11013395264720562,0.01
4,12,16,95,437,5,ens,0.06512754468158757,
4,12,16,95,437,6,sample,0.08606377213055523,
4,12,16,95,437,6,irt,0.17684400895394883,
4,12,16,95,437,6,dkps,0.13622136648489624,
4,12,16,95,437,6,pkps,0.13758998134380584,0.01
4,12,16,95,437,6,ens,0.08192333999115467,
4,12,16,95,437,7,sample,0.07823828736601227,
4,12,16,95,437,7,irt,0.14255996482889882,
4,12,16,95,437,7,dkps,0.0943297620802867,
4,12,16,95,437,7,pkps,0.09662924203893926,0.01
4,12,16,95,437,7,ens,0.06012144008451388,
4,12,16,95,437,8,sample,0.09433337347946524,
4,12,16,95,437,8,irt,0.16752891858851168,
4,12,16,95,437,8,dkps,0.10157710749198846,
4,12,16,95,437,8,pkps,0.10073180283168748,0.01
4,12,16,95,437,8,ens,0.07390038107791805,
4,12,16,95,437,9,sample,0.08197187763458991,
4,12,16,95,437,9,irt,0.1391777763638851,
4,12,16,95,437,9,dkps,0.09510999595453784,
4,12,16,95,437,9,pkps,0.09581261348849242,0.01
4,12,16,95,437,9,ens,0.06987699496614966,
4,12,16,95,437,10,sample,0.07613212092014934,
4,12,16,95,437,10,irt,0.1228600020145426,
4,12,16,95,437,10,dkps,0.11709954874428964,
4,12,16,95,437,10,pkps,0.11951636230557183,0.01
4,12,16,95,437,10,ens,0.06585845233089387,
4,12,16,95,437,11,sample,0.06912561724677826,
4,12,16,95,437,11,irt,0.09970814969994263,
4,12,16,95,437,11,dkps,0.12176678411010396,
4,12,16,95,437,11,pkps,0.12479665070323026,0.01
4,12,16,95,437,11,ens,0.06437267222164234,
4,12,16,95,437,12,sample,0.07058743827532216,
4,12,16,95,437,12,irt,0.19288895913943105,
4,12,16,95,437,12,dkps,0.12730833605775368,
4,12,16,95,437,12,pkps,0.1531404198501336,0.01
4,12,16,95,437,12,ens,0.06640636712098902,
4,12,16,95,437,13,sample,0.08776496447067325,
4,12,16,95,437,13,irt,0.1440841185656049,
4,12,16,95,437,13,dkps,0.08889351205363184,
4,12,16,95,437,13,pkps,0.08941484873837328,0.01
4,12,16,95,437,13,ens,0.07082252399159633,
4,12,16,95,437,14,sample,0.08359478501746355,
4,12,16,95,437,14,irt,0.1771200567163554,
4,12,16,95,437,14,dkps,0.128732982261039,
4,12,16,95,437,14,pkps,0.1255160297928296,0.01
4,12,16,95,437,14,ens,0.06761509439760786,
4,12,16,95,437,15,sample,0.08119655546188125,
4,12,16,95,437,15,irt,0.1198415097487875,
4,12,16,95,437,15,dkps,0.09000455260578118,
4,12,16,95,437,15,pkps,0.0928216226036889,0.01
4,12,16,95,437,15,ens,0.06610475550170727,
4,12,16,95,437,16,sample,0.07833012164277971,
4,12,16,95,437,16,irt,0.16460346020320993,
4,12,16,95,437,16,dkps,0.10708998915816456,
4,12,16,95,437,16,pkps,0.1084936197839749,0.01
4,12,16,95,437,16,ens,0.06825422871933973,
4,12,16,95,437,17,sample,0.0786643381910153,
4,12,16,95,437,17,irt,0.1443573381935997,
4,12,16,95,437,17,dkps,0.11793284810611919,
4,12,16,95,437,17,pkps,0.12005641958364294,0.01
4,12,16,95,437,17,ens,0.07098237271637256,
4,12,16,95,437,18,sample,0.07690593761291101,
4,12,16,95,437,18,irt,0.1418590474344688,
4,12,16,95,437,18,dkps,0.09242219614933977,
4,12,16,95,437,18,pkps,0.09551021788703334,0.01
4,12,16,95,437,18,ens,0.0634751888414308,
4,12,16,95,437,19,sample,0.08869685655787064,
4,12,16,95,437,19,irt,0.24549237280772276,
4,12,16,95,437,19,dkps,0.11443796591345608,
4,12,16,95,437,19,pkps,0.1206347535981435,0.01
4,12,16,95,437,19,ens,0.08028672869604651,
8,8,16,95,437,0,sample,0.08269601348910031,
8,8,16,95,437,0,irt,0.08889803812324704,
8,8,16,95,437,0,dkps,0.09757709915194204,
8,8,16,95,437,0,pkps,0.09369435000229256,0.02
8,8,16,95,437,0,ens,0.06670733283090478,
8,8,16,95,437,1,sample,0.11065428158496929,
8,8,16,95,437,1,irt,0.18518898760535457,
8,8,16,95,437,1,dkps,0.1041688209330318,
8,8,16,95,437,1,pkps,0.10770929146220165,0.01
8,8,16,95,437,1,ens,0.0882531844911966,
8,8,16,95,437,2,sample,0.08166777068529447,
8,8,16,95,437,2,irt,0.10548188255021529,
8,8,16,95,437,2,dkps,0.08948024762451859,
8,8,16,95,437,2,pkps,0.09002501230822758,0.01
8,8,16,95,437,2,ens,0.06280364103219925,
8,8,16,95,437,3,sample,0.08783572202818259,
8,8,16,95,437,3,irt,0.13073689457617807,
8,8,16,95,437,3,dkps,0.1033976314485977,
8,8,16,95,437,3,pkps,0.10545981879753887,0.01
8,8,16,95,437,3,ens,0.06713920170145618,
8,8,16,95,437,4,sample,0.08606678309044923,
8,8,16,95,437,4,irt,0.14277491875041723,
8,8,16,95,437,4,dkps,0.11914811814145987,
8,8,16,95,437,4,pkps,0.11957681611208944,0.01
8,8,16,95,437,4,ens,0.08068137388876725,
8,8,16,95,437,5,sample,0.07484794652535227,
8,8,16,95,437,5,irt,0.10101325644302504,
8,8,16,95,437,5,dkps,0.10628253347278697,
8,8,16,95,437,5,pkps,0.10837557507176804,0.01
8,8,16,95,437,5,ens,0.06642955726651625,
8,8,16,95,437,6,sample,0.08043327712874866,
8,8,16,95,437,6,irt,0.08158134042706218,
8,8,16,95,437,6,dkps,0.09369624398157493,
8,8,16,95,437,6,pkps,0.0955690721346885,0.01
8,8,16,95,437,6,ens,0.06896734034279353,
8,8,16,95,437,7,sample,0.06333704685053596,
8,8,16,95,437,7,irt,0.08291027684324263,
8,8,16,95,437,7,dkps,0.11675645654553883,
8,8,16,95,437,7,pkps,0.11561609520325543,0.02
8,8,16,95,437,7,ens,0.05780160241775627,
8,8,16,95,437,8,sample,0.07221787305793086,
8,8,16,95,437,8,irt,0.0818632764030602,
8,8,16,95,437,8,dkps,0.08825559468090985,
8,8,16,95,437,8,pkps,0.09126822610092744,0.01
8,8,16,95,437,8,ens,0.061939977003807774,
8,8,16,95,437,9,sample,0.07551939058171744,
8,8,16,95,437,9,irt,0.0908711676397883,
8,8,16,95,437,9,dkps,0.09272532627582412,
8,8,16,95,437,9,pkps,0.09413644188155414,0.01
8,8,16,95,437,9,ens,0.06458776651849671,
8,8,16,95,437,10,sample,0.07236691557268456,
8,8,16,95,437,10,irt,0.09152122778915792,
8,8,16,95,437,10,dkps,0.0914616314016911,
8,8,16,95,437,10,pkps,0.09518181676056316,0.01
8,8,16,95,437,10,ens,0.05621765685998705,
8,8,16,95,437,11,sample,0.07421263398771527,
8,8,16,95,437,11,irt,0.10681682562637561,
8,8,16,95,437,11,dkps,0.09041764114319278,
8,8,16,95,437,11,pkps,0.09057566225983259,0.01
8,8,16,95,437,11,ens,0.06713300971536879,
8,8,16,95,437,12,sample,0.0710586534987354,
8,8,16,95,437,12,irt,0.10134631946399279,
8,8,16,95,437,12,dkps,0.09466420662220182,
8,8,16,95,437,12,pkps,0.09665475168775714,0.01
8,8,16,95,437,12,ens,0.058708084286734186,
8,8,16,95,437,13,sample,0.09761080332409973,
8,8,16,95,437,13,irt,0.12655058968366428,
8,8,16,95,437,13,dkps,0.09471105714470272,
8,8,16,95,437,13,pkps,0.09339687926872056,0.01
8,8,16,95,437,13,ens,0.07399180986746802,
8,8,16,95,437,14,sample,0.06473262676141156,
8,8,16,95,437,14,irt,0.08676646931648367,
8,8,16,95,437,14,dkps,0.098439104809933,
8,8,16,95,437,14,pkps,0.09738436179272511,0.01
8,8,16,95,437,14,ens,0.057371310553425085,
8,8,16,95,437,15,sample,0.10043357822473807,
8,8,16,95,437,15,irt,0.12405960259962306,
8,8,16,95,437,15,dkps,0.0985549126575326,
8,8,16,95,437,15,pkps,0.09937716545549881,0.01
8,8,16,95,437,15,ens,0.07643000148947848,
8,8,16,95,437,16,sample,0.08266590389016018,
8,8,16,95,437,16,irt,0.12628719582798012,
8,8,16,95,437,16,dkps,0.08155172011047633,
8,8,16,95,437,16,pkps,0.08189545248228151,0.01
8,8,16,95,437,16,ens,0.059699678929858085,
8,8,16,95,437,17,sample,0.07029989160544381,
8,8,16,95,437,17,irt,0.08676181843460672,
8,8,16,95,437,17,dkps,0.08691776561738901,
8,8,16,95,437,17,pkps,0.09024080960310567,0.01
8,8,16,95,437,17,ens,0.058446478820125956,
8,8,16,95,437,18,sample,0.08111827050463688,
8,8,16,95,437,18,irt,0.11387138055476852,
8,8,16,95,437,18,dkps,0.0806256512781904,
8,8,16,95,437,18,pkps,0.08265053049878,0.01
8,8,16,95,437,18,ens,0.05945215077102679,
8,8,16,95,437,19,sample,0.06854901842707456,
8,8,16,95,437,19,irt,0.08550845044083775,
8,8,16,95,437,19,dkps,0.08283353887590734,
8,8,16,95,437,19,pkps,0.0839712786506105,0.01
8,8,16,95,437,19,ens,0.055414757723482144,
12,4,16,95,437,0,sample,0.06797844152715884,
12,4,16,95,437,0,irt,0.06573357299666285,
12,4,16,95,437,0,dkps,0.09408662074838166,
12,4,16,95,437,0,pkps,0.09470806981245855,0.01
12,4,16,95,437,0,ens,0.05531286482364285,
12,4,16,95,437,1,sample,0.11084246657834518,
12,4,16,95,437,1,irt,0.13951378682849117,
12,4,16,95,437,1,dkps,0.08576790554433447,
12,4,16,95,437,1,pkps,0.0861038055581096,0.01
