n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
8,0,8,95,678,2,pkps,0.024271790517928767,0.20000000000000004
8,0,8,95,678,2,ens,0.022596118925326508,
8,0,8,95,678,3,sample,0.07924181564167201,
8,0,8,95,678,3,dkps,0.01944129224905083,
8,0,8,95,678,3,pkps,0.018911154151515966,0.2
8,0,8,95,678,3,ens,0.017668995958242388,
8,0,8,95,678,4,sample,0.04809736749985835,
8,0,8,95,678,4,dkps,0.024933478616760135,
8,0,8,95,678,4,pkps,0.024655410772338727,0.02
8,0,8,95,678,4,ens,0.02358526742042646,
8,0,8,95,678,5,sample,0.03614917903135944,
8,0,8,95,678,5,dkps,0.024075789970267544,
8,0,8,95,678,5,pkps,0.023805730570905875,0.05
8,0,8,95,678,5,ens,0.021585248439697387,
8,0,8,95,678,6,sample,0.052334228153826164,
8,0,8,95,678,6,dkps,0.029384032414990102,
8,0,8,95,678,6,pkps,0.029384032409664237,0.02
8,0,8,95,678,6,ens,0.028207556273882592,
8,0,8,95,678,7,sample,0.0652539554774839,
8,0,8,95,678,7,dkps,0.022627198920939676,
8,0,8,95,678,7,pkps,0.021294113199942007,5.0
8,0,8,95,678,7,ens,0.01976351031033715,
8,0,8,95,678,8,sample,0.08979467394229342,
8,0,8,95,678,8,dkps,0.024142236236387917,
8,0,8,95,678,8,pkps,0.02236673268720181,1.0
8,0,8,95,678,8,ens,0.02158430488709777,
8,0,8,95,678,9,sample,0.051773412499758004,
8,0,8,95,678,9,dkps,0.019136542540909914,
8,0,8,95,678,9,pkps,0.019118849277623973,0.05
8,0,8,95,678,9,ens,0.016440615787135848,
8,0,8,95,678,10,sample,0.051843116956706646,
8,0,8,95,678,10,dkps,0.023184110521872678,
8,0,8,95,678,10,pkps,0.023130642227748778,0.20000000000000004
8,0,8,95,678,10,ens,0.020134853880588815,
8,0,8,95,678,11,sample,0.045113295308191026,
8,0,8,95,678,11,dkps,0.02813187425379057,
8,0,8,95,678,11,pkps,0.027195340544731668,5.0
8,0,8,95,678,11,ens,0.024892026059270506,
8,0,8,95,678,12,sample,0.09312909191398991,
8,0,8,95,678,12,dkps,0.022191330076181074,
8,0,8,95,678,12,pkps,0.022175714108527644,0.1
8,0,8,95,678,12,ens,0.022175714108527644,
