n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
8,8,16,80,437,0,pkps,0.0997452893687925,0.01
8,8,16,80,437,0,ens,0.06499025471213966,
8,8,16,80,437,1,sample,0.07237020881006864,
8,8,16,80,437,1,irt,0.09503644454110458,
8,8,16,80,437,1,dkps,0.09440628650373949,
8,8,16,80,437,1,pkps,0.09484209892692078,0.01
8,8,16,80,437,1,ens,0.06250732279985707,
8,8,16,80,437,2,sample,0.08589638157894737,
8,8,16,80,437,2,irt,0.08453955349159495,
8,8,16,80,437,2,dkps,0.1013662119635087,
8,8,16,80,437,2,pkps,0.0984741654697516,0.01
8,8,16,80,437,2,ens,0.07169884158781083,
8,8,16,80,437,3,sample,0.07487664473684211,
8,8,16,80,437,3,irt,0.10096798858946779,
8,8,16,80,437,3,dkps,0.11085049368615571,
8,8,16,80,437,3,pkps,0.10905030986115509,0.01
8,8,16,80,437,3,ens,0.05674564088283958,
8,8,16,80,437,4,sample,0.0798412471395881,
8,8,16,80,437,4,irt,0.08775664725446446,
8,8,16,80,437,4,dkps,0.09030104875588561,
8,8,16,80,437,4,pkps,0.09185945971617196,0.01
8,8,16,80,437,4,ens,0.06081078491762604,
8,8,16,80,437,5,sample,0.06532644450800915,
8,8,16,80,437,5,irt,0.07803434851160485,
8,8,16,80,437,5,dkps,0.09510228159642599,
8,8,16,80,437,5,pkps,0.09396602664611645,0.01
8,8,16,80,437,5,ens,0.05999496636087394,
8,8,16,80,437,6,sample,0.08969536613272311,
8,8,16,80,437,6,irt,0.14227462258111837,
8,8,16,80,437,6,dkps,0.11794767843995242,
8,8,16,80,437,6,pkps,0.12003312002185607,0.02
8,8,16,80,437,6,ens,0.07674600172299977,
8,8,16,80,437,7,sample,0.08660969679633868,
8,8,16,80,437,7,irt,0.13515271342560503,
8,8,16,80,437,7,dkps,0.11289006849496248,
8,8,16,80,437,7,pkps,0.1129648781093544,0.01
8,8,16,80,437,7,ens,0.07435339645011836,
8,8,16,80,437,8,sample,0.07842355549199084,
8,8,16,80,437,8,irt,0.08684185356098426,
8,8,16,80,437,8,dkps,0.10767048382681779,
8,8,16,80,437,8,pkps,0.10525751236948462,0.02
8,8,16,80,437,8,ens,0.07395618965896786,
8,8,16,80,437,9,sample,0.07139230549199085,
8,8,16,80,437,9,irt,0.08993129602632821,
8,8,16,80,437,9,dkps,0.09894360858505258,
8,8,16,80,437,9,pkps,0.10003409515502973,0.01
8,8,16,80,437,9,ens,0.06503410181921539,
8,8,16,80,437,10,sample,0.08504004576659038,
8,8,16,80,437,10,irt,0.08098796334404885,
8,8,16,80,437,10,dkps,0.09400123210612019,
8,8,16,80,437,10,pkps,0.09494527202835104,0.01
8,8,16,80,437,10,ens,0.07216908828162195,
8,8,16,80,437,11,sample,0.10033609839816933,
8,8,16,80,437,11,irt,0.19592399807301814,
8,8,16,80,437,11,dkps,0.1184409395335024,
8,8,16,80,437,11,pkps,0.11968423654542874,0.01
8,8,16,80,437,11,ens,0.08374256633569686,
8,8,16,80,437,12,sample,0.08979548054919909,
8,8,16,80,437,12,irt,0.11536168811468142,
8,8,16,80,437,12,dkps,0.09267895234476634,
8,8,16,80,437,12,pkps,0.09352276492747624,0.01
8,8,16,80,437,12,ens,0.06963460770219723,
