experiment,estimator,mae,seed,obs_prob
task_parity,rbf_paired,0.9472805240824672,18,0.5
task_parity,rbf_unpaired,1.2112273015051265,18,0.5
task_parity,rbf_combined,1.0301855307616548,18,0.5
task_parity,rbf_paired,0.8672172126583175,19,0.5
task_parity,rbf_unpaired,1.2316148036832608,19,0.5
task_parity,rbf_combined,0.9415328981233604,19,0.5
task_parity,rbf_paired,0.9262225611298921,20,0.5
task_parity,rbf_unpaired,1.1399114002454287,20,0.5
task_parity,rbf_combined,0.9864643638544159,20,0.5
task_parity,rbf_paired,0.9474879740232213,21,0.5
task_parity,rbf_unpaired,1.1473872675568264,21,0.5
task_parity,rbf_combined,1.007749865209543,21,0.5
task_parity,rbf_paired,0.8899244147812271,22,0.5
task_parity,rbf_unpaired,1.2500059063337832,22,0.5
task_parity,rbf_combined,0.9686735083584563,22,0.5
task_parity,rbf_paired,0.8343208937984918,23,0.5
task_parity,rbf_unpaired,1.0923931785175895,23,0.5
task_parity,rbf_combined,0.9069058666917942,23,0.5
task_parity,rbf_paired,0.8931487208507195,24,0.5
task_parity,rbf_unpaired,1.0838783245148527,24,0.5
task_parity,rbf_combined,0.9389056056829905,24,0.5
task_parity,rbf_paired,0.937436890121105,25,0.5
task_parity,rbf_unpaired,1.1656411752434443,25,0.5
task_parity,rbf_combined,1.0331382514739977,25,0.5
task_parity,rbf_paired,0.9165532385661707,26,0.5
task_parity,rbf_unpaired,1.1071544116565961,26,0.5
task_parity,rbf_combined,0.9586563834889316,26,0.5
task_parity,rbf_paired,0.7981537493281766,27,0.5
task_parity,rbf_unpaired,0.9850462068365433,27,0.5
task_parity,rbf_combined,0.8577001463262589,27,0.5
task_parity,rbf_paired,0.8279402332778144,28,0.5
task_parity,rbf_unpaired,1.0289261946664696,28,0.5
task_parity,rbf_combined,0.876521442310072,28,0.5
task_parity,rbf_paired,0.8066512492718718,29,0.5
task_parity,rbf_unpaired,0.9496624081584397,29,0.5
task_parity,rbf_combined,0.8514485024908871,29,0.5
task_parity,rbf_paired,0.8563807903029528,30,0.5
task_parity,rbf_unpaired,1.0957707725744803,30,0.5
task_parity,rbf_combined,0.8987691362724711,30,0.5
task_parity,rbf_paired,0.9337831444840518,31,0.5
task_parity,rbf_unpaired,1.2916550800162918,31,0.5
task_parity,rbf_combined,1.0211650028655952,31,0.5
task_parity,rbf_paired,0.7564191430540164,32,0.5
task_parity,rbf_unpaired,0.943455254592278,32,0.5
task_parity,rbf_combined,0.8140703418170554,32,0.5
task_parity,rbf_paired,0.8484668275230771,33,0.5
task_parity,rbf_unpaired,1.1610918561453,33,0.5
task_parity,rbf_combined,0.9399222310212109,33,0.5
task_parity,rbf_paired,0.8974536107543379,34,0.5
task_parity,rbf_unpaired,1.2382266426479949,34,0.5
task_parity,rbf_combined,0.9803219456296594,34,0.5
task_parity,rbf_paired,0.7452486800527348,35,0.5
task_parity,rbf_unpaired,0.9901319083737841,35,0.5
task_parity,rbf_combined,0.8231302977774934,35,0.5
task_parity,rbf_paired,0.6732755109627658,36,0.5
task_parity,rbf_unpaired,0.8243395285641578,36,0.5
task_parity,rbf_combined,0.7125817238756653,36,0.5
task_parity,rbf_paired,0.8057102851281348,37,0.5
task_parity,rbf_unpaired,0.9795674892242485,37,0.5
task_parity,rbf_combined,0.8201656790333595,37,0.5
task_parity,rbf_paired,0.7293518533469376,38,0.5
task_parity,rbf_unpaired,0.9197195220432014,38,0.5
task_parity,rbf_combined,0.7769216809732045,38,0.5
task_parity,rbf_paired,0.8587929467423645,39,0.5
task_parity,rbf_unpaired,1.13774231115736,39,0.5
task_parity,rbf_combined,0.949784827797793,39,0.5
task_parity,rbf_paired,0.8678868748853018,40,0.5
task_parity,rbf_unpaired,1.1794472371240046,40,0.5
task_parity,rbf_combined,0.9559435788531969,40,0.5
task_parity,rbf_paired,0.990091385175551,41,0.5
task_parity,rbf_unpaired,1.2853594153097256,41,0.5
task_parity,rbf_combined,1.0294372521425514,41,0.5
task_parity,rbf_paired,0.8490458279692118,42,0.5
task_parity,rbf_unpaired,1.2182762267301397,42,0.5
task_parity,rbf_combined,0.9074550239459943,42,0.5
task_parity,rbf_paired,0.8326146217226307,43,0.5
task_parity,rbf_unpaired,1.0107485274115149,43,0.5
task_parity,rbf_combined,0.8857752136021398,43,0.5
task_parity,rbf_paired,0.832367301315225,44,0.5
task_parity,rbf_unpaired,1.0177279037842513,44,0.5
task_parity,rbf_combined,0.8658717866501586,44,0.5
task_parity,rbf_paired,0.984732255971371,45,0.5
task_parity,rbf_unpaired,1.297128533075986,45,0.5
task_parity,rbf_combined,1.0945669641248905,45,0.5
task_parity,rbf_paired,0.774642858374858,46,0.5
task_parity,rbf_unpaired,1.0976862668131961,46,0.5
task_parity,rbf_combined,0.8740611248251461,46,0.5
task_parity,rbf_paired,0.7045551774195887,47,0.5
task_parity,rbf_unpaired,0.9265525537182249,47,0.5
task_parity,rbf_combined,0.7762074593592122,47,0.5
task_parity,rbf_paired,0.8615895019543107,48,0.5
task_parity,rbf_unpaired,1.1345067455296003,48,0.5
task_parity,rbf_combined,0.9663080144026628,48,0.5
task_parity,rbf_paired,0.844487392491672,49,0.5
task_parity,rbf_unpaired,1.0756014833368235,49,0.5
task_parity,rbf_combined,0.8972999765490125,49,0.5
task_parity,rbf_paired,0.7270557112054672,0,0.7
task_parity,rbf_unpaired,0.9830322440012803,0,0.7
task_parity,rbf_combined,0.7509176490403879,0,0.7
task_parity,rbf_paired,0.817319484530092,1,0.7
task_parity,rbf_unpaired,1.3244320887750591,1,0.7
task_parity,rbf_combined,0.8762926051749393,1,0.7
task_parity,rbf_paired,0.5912845599559331,2,0.7
task_parity,rbf_unpaired,0.8079824337884774,2,0.7
task_parity,rbf_combined,0.6163137275724053,2,0.7
task_parity,rbf_paired,0.673285813918512,3,0.7
task_parity,rbf_unpaired,1.1290079147718823,3,0.7
task_parity,rbf_combined,0.6986638506484945,3,0.7
task_parity,rbf_paired,0.797822230484798,4,0.7
task_parity,rbf_unpaired,1.17079643658126,4,0.7
task_parity,rbf_combined,0.8738420251869563,4,0.7
task_parity,rbf_paired,0.8278271895705759,5,0.7
task_parity,rbf_unpaired,1.327611758761647,5,0.7
task_parity,rbf_combined,0.8707230392536289,5,0.7
task_parity,rbf_paired,0.6645950289023104,6,0.7
task_parity,rbf_unpaired,1.004346117142055,6,0.7
task_parity,rbf_combined,0.6858518480735128,6,0.7
task_parity,rbf_paired,0.5741681397862786,7,0.7
task_parity,rbf_unpaired,0.787808346406458,7,0.7
task_parity,rbf_combined,0.606190900490534,7,0.7
task_parity,rbf_paired,0.7968557997913183,8,0.7
task_parity,rbf_unpaired,1.2435483675917118,8,0.7
task_parity,rbf_combined,0.7888525006419514,8,0.7
task_parity,rbf_paired,0.7568760792801873,9,0.7
task_parity,rbf_unpaired,1.2091768406918424,9,0.7
task_parity,rbf_combined,0.7891256089097394,9,0.7
task_parity,rbf_paired,0.7897141400237213,10,0.7
task_parity,rbf_unpaired,1.0952469652643768,10,0.7
task_parity,rbf_combined,0.827470746758325,10,0.7
task_parity,rbf_paired,0.6763344247655259,11,0.7
task_parity,rbf_unpaired,1.0287109453543342,11,0.7
task_parity,rbf_combined,0.7429830754030639,11,0.7
task_parity,rbf_paired,0.6561611144313134,12,0.7
task_parity,rbf_unpaired,1.0634126665986527,12,0.7
task_parity,rbf_combined,0.7037113710819148,12,0.7
task_parity,rbf_paired,0.8250470850064305,13,0.7
task_parity,rbf_unpaired,1.2497899267107586,13,0.7
task_parity,rbf_combined,0.8845266265232208,13,0.7
task_parity,rbf_paired,0.7285869068402908,14,0.7
task_parity,rbf_unpaired,1.0940390146915275,14,0.7
task_parity,rbf_combined,0.7855296602499133,14,0.7
task_parity,rbf_paired,0.7141281323337468,15,0.7
task_parity,rbf_unpaired,1.017935477076412,15,0.7
task_parity,rbf_combined,0.7665530251684007,15,0.7
task_parity,rbf_paired,0.7216456426577863,16,0.7
task_parity,rbf_unpaired,1.0673533686073249,16,0.7
task_parity,rbf_combined,0.7748835686824433,16,0.7
task_parity,rbf_paired,0.8094517799095438,17,0.7
task_parity,rbf_unpaired,1.359680392410086,17,0.7
task_parity,rbf_combined,0.851261668593838,17,0.7
task_parity,rbf_paired,0.8638078184590162,18,0.7
task_parity,rbf_unpaired,1.2875330448522235,18,0.7
task_parity,rbf_combined,0.9082957270813057,18,0.7
task_parity,rbf_paired,0.735781906578778,19,0.7
task_parity,rbf_unpaired,1.0336803421016296,19,0.7
task_parity,rbf_combined,0.8078767452921546,19,0.7
task_parity,rbf_paired,0.8044104138651841,20,0.7
task_parity,rbf_unpaired,1.1432670574462667,20,0.7
task_parity,rbf_combined,0.8575380530199911,20,0.7
task_parity,rbf_paired,0.8238426992293593,21,0.7
task_parity,rbf_unpaired,1.2531785009921153,21,0.7
task_parity,rbf_combined,0.8923506054278562,21,0.7
task_parity,rbf_paired,0.8108107425941654,22,0.7
task_parity,rbf_unpaired,1.1258707404834551,22,0.7
task_parity,rbf_combined,0.844532821648854,22,0.7
task_parity,rbf_paired,0.7761114354543681,23,0.7
task_parity,rbf_unpaired,1.1127446826667753,23,0.7
task_parity,rbf_combined,0.8199580604476748,23,0.7
task_parity,rbf_paired,0.8385949128033999,24,0.7
task_parity,rbf_unpaired,1.0839732231733714,24,0.7
task_parity,rbf_combined,0.8647705166010347,24,0.7
task_parity,rbf_paired,0.8376585968168794,25,0.7
task_parity,rbf_unpaired,1.3775021711994442,25,0.7
task_parity,rbf_combined,0.8963689473467599,25,0.7
task_parity,rbf_paired,0.820083231863292,26,0.7
task_parity,rbf_unpaired,1.1259679205511657,26,0.7
task_parity,rbf_combined,0.861014567278621,26,0.7
task_parity,rbf_paired,0.7185311834093352,27,0.7
task_parity,rbf_unpaired,1.0806497139364428,27,0.7
task_parity,rbf_combined,0.7452033070604963,27,0.7
task_parity,rbf_paired,0.7550354249087216,28,0.7
task_parity,rbf_unpaired,1.2203094358004467,28,0.7
task_parity,rbf_combined,0.792784427138338,28,0.7
task_parity,rbf_paired,0.7113834560896025,29,0.7
task_parity,rbf_unpaired,1.1027005935231233,29,0.7
task_parity,rbf_combined,0.7544184926762803,29,0.7
task_parity,rbf_paired,0.7435803287435929,30,0.7
task_parity,rbf_unpaired,1.2005899469625052,30,0.7
task_parity,rbf_combined,0.8139990086814727,30,0.7
task_parity,rbf_paired,0.8592938179615598,31,0.7
task_parity,rbf_unpaired,1.5874988309475497,31,0.7
task_parity,rbf_combined,0.9077482416573808,31,0.7
task_parity,rbf_paired,0.6660658578506063,32,0.7
task_parity,rbf_unpaired,0.9081846557763432,32,0.7
task_parity,rbf_combined,0.6996131974303725,32,0.7
task_parity,rbf_paired,0.7891154889087464,33,0.7
task_parity,rbf_unpaired,1.297495786953903,33,0.7
task_parity,rbf_combined,0.8373022958064936,33,0.7
task_parity,rbf_paired,0.8205082939278548,34,0.7
task_parity,rbf_unpaired,1.383780795911486,34,0.7
task_parity,rbf_combined,0.8921418459530437,34,0.7
task_parity,rbf_paired,0.7323400979333505,35,0.7
task_parity,rbf_unpaired,1.147666707569203,35,0.7
task_parity,rbf_combined,0.8002746810804365,35,0.7
task_parity,rbf_paired,0.6392494337423597,36,0.7
task_parity,rbf_unpaired,1.0782561979201846,36,0.7
task_parity,rbf_combined,0.6569204845682177,36,0.7
task_parity,rbf_paired,0.7120904920005425,37,0.7
task_parity,rbf_unpaired,1.0523807523605095,37,0.7
task_parity,rbf_combined,0.7675519336749146,37,0.7
task_parity,rbf_paired,0.7155441005434179,38,0.7
task_parity,rbf_unpaired,0.9581662186503505,38,0.7
task_parity,rbf_combined,0.7565140148596194,38,0.7
task_parity,rbf_paired,0.7899797241755335,39,0.7
task_parity,rbf_unpaired,1.2263004801850172,39,0.7
task_parity,rbf_combined,0.8333918532493212,39,0.7
task_parity,rbf_paired,0.7116696005076805,40,0.7
task_parity,rbf_unpaired,1.094112632612873,40,0.7
task_parity,rbf_combined,0.7755114612444516,40,0.7
task_parity,rbf_paired,0.7951270948704041,41,0.7
task_parity,rbf_unpaired,1.2853230155749114,41,0.7
task_parity,rbf_combined,0.8458641590085065,41,0.7
task_parity,rbf_paired,0.8349259797778789,42,0.7
task_parity,rbf_unpaired,1.4787641873906148,42,0.7
task_parity,rbf_combined,0.8578074342276879,42,0.7
task_parity,rbf_paired,0.7576456301137414,43,0.7
task_parity,rbf_unpaired,1.1596562243420383,43,0.7
task_parity,rbf_combined,0.8257757794977661,43,0.7
task_parity,rbf_paired,0.7713586872727405,44,0.7
task_parity,rbf_unpaired,1.0002691243464223,44,0.7
task_parity,rbf_combined,0.7941220361908073,44,0.7
task_parity,rbf_paired,0.9103104910325311,45,0.7
task_parity,rbf_unpaired,1.27518235358084,45,0.7
task_parity,rbf_combined,0.9659243682638178,45,0.7
task_parity,rbf_paired,0.7057608218179754,46,0.7
task_parity,rbf_unpaired,1.0699456301212522,46,0.7
task_parity,rbf_combined,0.7527163121880411,46,0.7
task_parity,rbf_paired,0.6490999982364466,47,0.7
task_parity,rbf_unpaired,1.0333312777500148,47,0.7
task_parity,rbf_combined,0.7002896237363313,47,0.7
task_parity,rbf_paired,0.7612359686212918,48,0.7
task_parity,rbf_unpaired,1.0891921256572847,48,0.7
task_parity,rbf_combined,0.8297599053612611,48,0.7
task_parity,rbf_paired,0.7306640758294198,49,0.7
task_parity,rbf_unpaired,1.1020650992076724,49,0.7
task_parity,rbf_combined,0.8052890274922773,49,0.7
task_parity,rbf_paired,0.6375167406602362,0,0.9
task_parity,rbf_unpaired,1.4552920073499092,0,0.9
task_parity,rbf_combined,0.6208586284866316,0,0.9
task_parity,rbf_paired,0.6301916146766637,1,0.9
task_parity,rbf_unpaired,1.746050657511953,1,0.9
task_parity,rbf_combined,0.6959275864681406,1,0.9
task_parity,rbf_paired,0.5726600854750191,2,0.9
task_parity,rbf_unpaired,1.3831842706189923,2,0.9
task_parity,rbf_combined,0.6028305479618775,2,0.9
task_parity,rbf_paired,0.6429495382037925,3,0.9
task_parity,rbf_unpaired,1.7401601924077972,3,0.9
task_parity,rbf_combined,0.6549320352362898,3,0.9
task_parity,rbf_paired,0.6927586261893667,4,0.9
task_parity,rbf_unpaired,1.532582460206328,4,0.9
task_parity,rbf_combined,0.7394793786050178,4,0.9
task_parity,rbf_paired,0.6890229236378715,5,0.9
task_parity,rbf_unpaired,1.8248779118411875,5,0.9
task_parity,rbf_combined,0.6923313186068385,5,0.9
task_parity,rbf_paired,0.6013361566484535,6,0.9
task_parity,rbf_unpaired,1.672671776914308,6,0.9
task_parity,rbf_combined,0.6389985903498213,6,0.9
task_parity,rbf_paired,0.519624236939431,7,0.9
task_parity,rbf_unpaired,1.4405339025489567,7,0.9
task_parity,rbf_combined,0.5262488845718232,7,0.9
task_parity,rbf_paired,0.7472260338025083,8,0.9
task_parity,rbf_unpaired,1.4268861301929725,8,0.9
task_parity,rbf_combined,0.7500736325564886,8,0.9
task_parity,rbf_paired,0.6815775480578717,9,0.9
task_parity,rbf_unpaired,1.8225920861564262,9,0.9
task_parity,rbf_combined,0.74083907403567,9,0.9
task_parity,rbf_paired,0.7995438881442497,10,0.9
task_parity,rbf_unpaired,1.622628858689535,10,0.9
task_parity,rbf_combined,0.8263069882000883,10,0.9
task_parity,rbf_paired,0.6890381845743391,11,0.9
task_parity,rbf_unpaired,1.5505466423945726,11,0.9
task_parity,rbf_combined,0.697658176223732,11,0.9
task_parity,rbf_paired,0.6830000222692137,12,0.9
task_parity,rbf_unpaired,1.7529859184493886,12,0.9
task_parity,rbf_combined,0.6979954184052153,12,0.9
task_parity,rbf_paired,0.756080917550285,13,0.9
task_parity,rbf_unpaired,1.7861545732119026,13,0.9
task_parity,rbf_combined,0.7431052582808626,13,0.9
task_parity,rbf_paired,0.6574066748866156,14,0.9
task_parity,rbf_unpaired,1.710010294432385,14,0.9
task_parity,rbf_combined,0.6885830916563898,14,0.9
task_parity,rbf_paired,0.6839921077213302,15,0.9
task_parity,rbf_unpaired,1.6327048570850329,15,0.9
task_parity,rbf_combined,0.7459160630228798,15,0.9
task_parity,rbf_paired,0.7975913915242124,16,0.9
task_parity,rbf_unpaired,1.4493841522606135,16,0.9
task_parity,rbf_combined,0.785085862325455,16,0.9
task_parity,rbf_paired,0.7524563041096968,17,0.9
task_parity,rbf_unpaired,1.6450517179883346,17,0.9
task_parity,rbf_combined,0.7759335911337397,17,0.9
task_parity,rbf_paired,0.8015480467389295,18,0.9
task_parity,rbf_unpaired,1.9037483137758633,18,0.9
task_parity,rbf_combined,0.835856361100458,18,0.9
task_parity,rbf_paired,0.6803681122675369,19,0.9
task_parity,rbf_unpaired,1.731194387132084,19,0.9
task_parity,rbf_combined,0.6708226919362541,19,0.9
task_parity,rbf_paired,0.7792496134039615,20,0.9
task_parity,rbf_unpaired,1.9398544137414029,20,0.9
task_parity,rbf_combined,0.7878414702664187,20,0.9
task_parity,rbf_paired,0.7923913186648059,21,0.9
task_parity,rbf_unpaired,1.7967309992378995,21,0.9
task_parity,rbf_combined,0.8435285479748619,21,0.9
task_parity,rbf_paired,0.7741743433655421,22,0.9
task_parity,rbf_unpaired,1.8388459767707188,22,0.9
task_parity,rbf_combined,0.7770420730008454,22,0.9
task_parity,rbf_paired,0.7323751331639929,23,0.9
task_parity,rbf_unpaired,1.5244832135017983,23,0.9
task_parity,rbf_combined,0.7636975832441987,23,0.9
task_parity,rbf_paired,0.6986244401712535,24,0.9
task_parity,rbf_unpaired,1.5523442061551629,24,0.9
task_parity,rbf_combined,0.7292090069260911,24,0.9
task_parity,rbf_paired,0.8117028466987041,25,0.9
task_parity,rbf_unpaired,1.5093279768299834,25,0.9
task_parity,rbf_combined,0.8376765121838904,25,0.9
task_parity,rbf_paired,0.8387424257599349,26,0.9
task_parity,rbf_unpaired,1.6805972979053936,26,0.9
task_parity,rbf_combined,0.8655012243395849,26,0.9
task_parity,rbf_paired,0.6353097523142424,27,0.9
task_parity,rbf_unpaired,1.3066229140553922,27,0.9
task_parity,rbf_combined,0.698371864588049,27,0.9
task_parity,rbf_paired,0.6738435408059773,28,0.9
task_parity,rbf_unpaired,1.5680089757299516,28,0.9
task_parity,rbf_combined,0.7021630359946467,28,0.9
task_parity,rbf_paired,0.6540556497330058,29,0.9
task_parity,rbf_unpaired,1.60821499006048,29,0.9
task_parity,rbf_combined,0.6560454292507968,29,0.9
task_parity,rbf_paired,0.8251049031626723,30,0.9
task_parity,rbf_unpaired,1.9107504128187416,30,0.9
task_parity,rbf_combined,0.842532772065261,30,0.9
task_parity,rbf_paired,0.7175340119874507,31,0.9
task_parity,rbf_unpaired,1.7222450262265243,31,0.9
task_parity,rbf_combined,0.7444092487552196,31,0.9
task_parity,rbf_paired,0.5921959477659384,32,0.9
task_parity,rbf_unpaired,1.3331699032964905,32,0.9
task_parity,rbf_combined,0.5791719290414346,32,0.9
task_parity,rbf_paired,0.6957045084928892,33,0.9
task_parity,rbf_unpaired,1.7640980490612816,33,0.9
task_parity,rbf_combined,0.7188945506703498,33,0.9
task_parity,rbf_paired,0.7718809686037328,34,0.9
task_parity,rbf_unpaired,1.711424544181363,34,0.9
task_parity,rbf_combined,0.8085648357421763,34,0.9
task_parity,rbf_paired,0.6399901639837234,35,0.9
task_parity,rbf_unpaired,1.8204099589336324,35,0.9
task_parity,rbf_combined,0.6845511328997996,35,0.9
task_parity,rbf_paired,0.6221000263548142,36,0.9
task_parity,rbf_unpaired,1.4421018364573712,36,0.9
task_parity,rbf_combined,0.6730614246758148,36,0.9
task_parity,rbf_paired,0.6064447871326337,37,0.9
task_parity,rbf_unpaired,1.276599323494829,37,0.9
task_parity,rbf_combined,0.586709508874355,37,0.9
task_parity,rbf_paired,0.7142771429603804,38,0.9
task_parity,rbf_unpaired,1.5094880485850144,38,0.9
task_parity,rbf_combined,0.7283753820624904,38,0.9
task_parity,rbf_paired,0.7133841690328558,39,0.9
task_parity,rbf_unpaired,1.732042779394476,39,0.9
task_parity,rbf_combined,0.7254389076851784,39,0.9
task_parity,rbf_paired,0.6502082717131301,40,0.9
task_parity,rbf_unpaired,1.6200246642606269,40,0.9
task_parity,rbf_combined,0.666410793866254,40,0.9
task_parity,rbf_paired,0.6968384317914501,41,0.9
task_parity,rbf_unpaired,1.96562981682756,41,0.9
task_parity,rbf_combined,0.7154485640055449,41,0.9
task_parity,rbf_paired,0.7983824347447516,42,0.9
task_parity,rbf_unpaired,1.8467500754942423,42,0.9
task_parity,rbf_combined,0.8272652987880318,42,0.9
task_parity,rbf_paired,0.6494174641718089,43,0.9
task_parity,rbf_unpaired,1.6600953576002169,43,0.9
task_parity,rbf_combined,0.7010193479515892,43,0.9
task_parity,rbf_paired,0.7892624354955169,44,0.9
task_parity,rbf_unpaired,1.8702809350280507,44,0.9
task_parity,rbf_combined,0.7995293954199068,44,0.9
task_parity,rbf_paired,0.8046287557075974,45,0.9
task_parity,rbf_unpaired,1.7721944540737122,45,0.9
task_parity,rbf_combined,0.8313488757380842,45,0.9
task_parity,rbf_paired,0.663147367142171,46,0.9
task_parity,rbf_unpaired,1.692871629610664,46,0.9
task_parity,rbf_combined,0.6955521780642926,46,0.9
task_parity,rbf_paired,0.6362424019815726,47,0.9
task_parity,rbf_unpaired,1.4747852284176957,47,0.9
task_parity,rbf_combined,0.6398675927544629,47,0.9
task_parity,rbf_paired,0.7291460131683702,48,0.9
task_parity,rbf_unpaired,1.5683399401663372,48,0.9
task_parity,rbf_combined,0.7449511469923996,48,0.9
task_parity,rbf_paired,0.6983899499725666,49,0.9
task_parity,rbf_unpaired,1.5672020061099048,49,0.9
task_parity,rbf_combined,0.7556457881584291,49,0.9
