experiment,estimator,rmse,seed,task_spread
task_spread,rbf_combined,1.4549765712282052,17,1.0
task_spread,rbf_paired,2.380842166346489,18,1.0
task_spread,rbf_unpaired,1.9663178341366923,18,1.0
task_spread,rbf_combined,1.8751015854180642,18,1.0
task_spread,rbf_paired,2.2265633159724367,19,1.0
task_spread,rbf_unpaired,1.9278908285604108,19,1.0
task_spread,rbf_combined,1.6460908380033212,19,1.0
task_spread,rbf_paired,2.193621286031735,20,1.0
task_spread,rbf_unpaired,1.755891621307073,20,1.0
task_spread,rbf_combined,1.5696476555992251,20,1.0
task_spread,rbf_paired,2.335321795154078,21,1.0
task_spread,rbf_unpaired,2.027498403390892,21,1.0
task_spread,rbf_combined,1.6445794397941313,21,1.0
task_spread,rbf_paired,2.3169344522932676,22,1.0
task_spread,rbf_unpaired,1.9305577880718772,22,1.0
task_spread,rbf_combined,1.6358226120154995,22,1.0
task_spread,rbf_paired,2.3011366108122946,23,1.0
task_spread,rbf_unpaired,1.6724376477376586,23,1.0
task_spread,rbf_combined,1.4605315746328162,23,1.0
task_spread,rbf_paired,2.322273964658703,24,1.0
task_spread,rbf_unpaired,1.8568264609554446,24,1.0
task_spread,rbf_combined,1.5755613605280536,24,1.0
task_spread,rbf_paired,2.325225771691279,25,1.0
task_spread,rbf_unpaired,1.8120036013458836,25,1.0
task_spread,rbf_combined,1.6585141198674633,25,1.0
task_spread,rbf_paired,2.2485282406345717,26,1.0
task_spread,rbf_unpaired,1.900530683683675,26,1.0
task_spread,rbf_combined,1.6035747197864265,26,1.0
task_spread,rbf_paired,2.060284340271682,27,1.0
task_spread,rbf_unpaired,1.5940123124759296,27,1.0
task_spread,rbf_combined,1.4516612754129194,27,1.0
task_spread,rbf_paired,2.2128101203490904,28,1.0
task_spread,rbf_unpaired,1.4917548805956966,28,1.0
task_spread,rbf_combined,1.357331394415993,28,1.0
task_spread,rbf_paired,2.131390600013981,29,1.0
task_spread,rbf_unpaired,1.6063009703348707,29,1.0
task_spread,rbf_combined,1.4599000587335558,29,1.0
task_spread,rbf_paired,2.2824475156117052,30,1.0
task_spread,rbf_unpaired,1.6965323679043427,30,1.0
task_spread,rbf_combined,1.5859266377000822,30,1.0
task_spread,rbf_paired,2.6312734630259635,31,1.0
task_spread,rbf_unpaired,2.0142866814530493,31,1.0
task_spread,rbf_combined,1.6767939972544323,31,1.0
task_spread,rbf_paired,2.0798882764673357,32,1.0
task_spread,rbf_unpaired,1.6602403438762294,32,1.0
task_spread,rbf_combined,1.356932300159536,32,1.0
task_spread,rbf_paired,2.201373263937603,33,1.0
task_spread,rbf_unpaired,1.9018921792946746,33,1.0
task_spread,rbf_combined,1.5278393364078282,33,1.0
task_spread,rbf_paired,2.1681115356054916,34,1.0
task_spread,rbf_unpaired,1.7018227167929632,34,1.0
task_spread,rbf_combined,1.6148187724611063,34,1.0
task_spread,rbf_paired,2.1607764279996475,35,1.0
task_spread,rbf_unpaired,1.6842631451143082,35,1.0
task_spread,rbf_combined,1.469429300847928,35,1.0
task_spread,rbf_paired,1.8786219429560356,36,1.0
task_spread,rbf_unpaired,1.3592734905721067,36,1.0
task_spread,rbf_combined,1.2500120957646659,36,1.0
task_spread,rbf_paired,2.0831084134651303,37,1.0
task_spread,rbf_unpaired,1.7112347410861173,37,1.0
task_spread,rbf_combined,1.4821756586879395,37,1.0
task_spread,rbf_paired,1.939626018697989,38,1.0
task_spread,rbf_unpaired,1.713782125421751,38,1.0
task_spread,rbf_combined,1.3928286790439233,38,1.0
task_spread,rbf_paired,2.2953525864860835,39,1.0
task_spread,rbf_unpaired,1.7185148857674657,39,1.0
task_spread,rbf_combined,1.6227773936099645,39,1.0
task_spread,rbf_paired,2.3028478511396635,40,1.0
task_spread,rbf_unpaired,2.0268537331932253,40,1.0
task_spread,rbf_combined,1.6318521149211966,40,1.0
task_spread,rbf_paired,2.409343914783282,41,1.0
task_spread,rbf_unpaired,1.871020921174211,41,1.0
task_spread,rbf_combined,1.6863293454133212,41,1.0
task_spread,rbf_paired,2.2892733673167953,42,1.0
task_spread,rbf_unpaired,1.8364873392291337,42,1.0
task_spread,rbf_combined,1.5894526723672031,42,1.0
task_spread,rbf_paired,1.999284139753276,43,1.0
task_spread,rbf_unpaired,1.6938315803306092,43,1.0
task_spread,rbf_combined,1.4719313356070376,43,1.0
task_spread,rbf_paired,2.2680406495898873,44,1.0
task_spread,rbf_unpaired,2.0005348987961367,44,1.0
task_spread,rbf_combined,1.5315651140225606,44,1.0
task_spread,rbf_paired,2.5855053861755026,45,1.0
task_spread,rbf_unpaired,2.15725497438299,45,1.0
task_spread,rbf_combined,1.9735014849739991,45,1.0
task_spread,rbf_paired,2.174545972999881,46,1.0
task_spread,rbf_unpaired,1.5725771663119101,46,1.0
task_spread,rbf_combined,1.5104456727414002,46,1.0
task_spread,rbf_paired,1.883619014539438,47,1.0
task_spread,rbf_unpaired,1.895264545917567,47,1.0
task_spread,rbf_combined,1.3610169883107495,47,1.0
task_spread,rbf_paired,2.2692669318676377,48,1.0
task_spread,rbf_unpaired,1.8243797890134397,48,1.0
task_spread,rbf_combined,1.5856901511321624,48,1.0
task_spread,rbf_paired,2.193497361394649,49,1.0
task_spread,rbf_unpaired,1.7838709159411454,49,1.0
task_spread,rbf_combined,1.4224979793207366,49,1.0
task_spread,rbf_paired,4.239141503349915,0,2.0
task_spread,rbf_unpaired,3.6604987545895837,0,2.0
task_spread,rbf_combined,3.426563322265499,0,2.0
task_spread,rbf_paired,4.765897720586709,1,2.0
task_spread,rbf_unpaired,4.383735875874494,1,2.0
task_spread,rbf_combined,4.017649209436362,1,2.0
task_spread,rbf_paired,4.052280310876017,2,2.0
task_spread,rbf_unpaired,3.810407565594606,2,2.0
task_spread,rbf_combined,3.308571105185584,2,2.0
task_spread,rbf_paired,4.247599446719391,3,2.0
task_spread,rbf_unpaired,4.353910995269677,3,2.0
task_spread,rbf_combined,3.5733378661477917,3,2.0
task_spread,rbf_paired,4.43501140594604,4,2.0
task_spread,rbf_unpaired,4.086589292711047,4,2.0
task_spread,rbf_combined,3.6244369931605895,4,2.0
task_spread,rbf_paired,4.322467088248467,5,2.0
task_spread,rbf_unpaired,4.084795916106769,5,2.0
task_spread,rbf_combined,3.934782048905877,5,2.0
task_spread,rbf_paired,4.412745133565221,6,2.0
task_spread,rbf_unpaired,3.8601457437336917,6,2.0
task_spread,rbf_combined,3.5120555886575975,6,2.0
task_spread,rbf_paired,3.5665199626837882,7,2.0
task_spread,rbf_unpaired,3.162310193069256,7,2.0
task_spread,rbf_combined,3.0114246650447356,7,2.0
task_spread,rbf_paired,4.735373705186547,8,2.0
task_spread,rbf_unpaired,4.32721223972794,8,2.0
task_spread,rbf_combined,3.7109622338279733,8,2.0
task_spread,rbf_paired,4.7405635528230965,9,2.0
task_spread,rbf_unpaired,4.1152239974084885,9,2.0
task_spread,rbf_combined,3.631497410365801,9,2.0
task_spread,rbf_paired,4.743129679546314,10,2.0
task_spread,rbf_unpaired,4.378508834888728,10,2.0
task_spread,rbf_combined,3.867591453072317,10,2.0
task_spread,rbf_paired,4.057351782600136,11,2.0
task_spread,rbf_unpaired,4.410448761631095,11,2.0
task_spread,rbf_combined,3.6770582828518026,11,2.0
task_spread,rbf_paired,4.760562054132558,12,2.0
task_spread,rbf_unpaired,4.849807518615711,12,2.0
task_spread,rbf_combined,3.722528482303634,12,2.0
task_spread,rbf_paired,5.301897397405985,13,2.0
task_spread,rbf_unpaired,4.839157727047095,13,2.0
task_spread,rbf_combined,4.255909042384273,13,2.0
task_spread,rbf_paired,4.564633179240832,14,2.0
task_spread,rbf_unpaired,4.316957797166039,14,2.0
task_spread,rbf_combined,3.827145228384622,14,2.0
task_spread,rbf_paired,4.269354526941728,15,2.0
task_spread,rbf_unpaired,3.8397971267140636,15,2.0
task_spread,rbf_combined,3.5696123610664827,15,2.0
task_spread,rbf_paired,4.000765724404821,16,2.0
task_spread,rbf_unpaired,3.7009958313515785,16,2.0
task_spread,rbf_combined,3.3639248640808317,16,2.0
task_spread,rbf_paired,4.256014254831041,17,2.0
task_spread,rbf_unpaired,3.9638275917746766,17,2.0
task_spread,rbf_combined,3.3813575916747043,17,2.0
task_spread,rbf_paired,4.763123495502039,18,2.0
task_spread,rbf_unpaired,4.730047742441525,18,2.0
task_spread,rbf_combined,4.380096255411107,18,2.0
task_spread,rbf_paired,4.447831341261629,19,2.0
task_spread,rbf_unpaired,4.596326205858189,19,2.0
task_spread,rbf_combined,4.014323617175283,19,2.0
task_spread,rbf_paired,4.392270810800829,20,2.0
task_spread,rbf_unpaired,3.912167847249568,20,2.0
task_spread,rbf_combined,3.630429254839176,20,2.0
task_spread,rbf_paired,4.661381526511447,21,2.0
task_spread,rbf_unpaired,4.318571005339694,21,2.0
task_spread,rbf_combined,3.831059936992736,21,2.0
task_spread,rbf_paired,4.632060231384012,22,2.0
task_spread,rbf_unpaired,4.641515715942994,22,2.0
task_spread,rbf_combined,3.9734649370909243,22,2.0
task_spread,rbf_paired,4.589978480151169,23,2.0
task_spread,rbf_unpaired,4.0191694448233495,23,2.0
task_spread,rbf_combined,3.5103190994115296,23,2.0
task_spread,rbf_paired,4.635526357929582,24,2.0
task_spread,rbf_unpaired,4.089883638375264,24,2.0
task_spread,rbf_combined,3.61674701568034,24,2.0
task_spread,rbf_paired,4.64361677084973,25,2.0
task_spread,rbf_unpaired,4.176926493218086,25,2.0
task_spread,rbf_combined,3.945217221805403,25,2.0
task_spread,rbf_paired,4.493506651761677,26,2.0
task_spread,rbf_unpaired,4.1475659076030285,26,2.0
task_spread,rbf_combined,3.763777904894096,26,2.0
task_spread,rbf_paired,4.115249483954757,27,2.0
task_spread,rbf_unpaired,3.89549842258313,27,2.0
task_spread,rbf_combined,3.4808835400665417,27,2.0
task_spread,rbf_paired,4.432262418855101,28,2.0
task_spread,rbf_unpaired,3.536943905707788,28,2.0
task_spread,rbf_combined,3.1716551717686436,28,2.0
task_spread,rbf_paired,4.228162734818767,29,2.0
task_spread,rbf_unpaired,4.050465254961777,29,2.0
task_spread,rbf_combined,3.3530500829255185,29,2.0
task_spread,rbf_paired,4.564585489994035,30,2.0
task_spread,rbf_unpaired,4.091452322556155,30,2.0
task_spread,rbf_combined,3.9165561459575073,30,2.0
task_spread,rbf_paired,5.262416626476549,31,2.0
task_spread,rbf_unpaired,4.93405302721076,31,2.0
task_spread,rbf_combined,4.322047655671303,31,2.0
task_spread,rbf_paired,4.182275995959294,32,2.0
task_spread,rbf_unpaired,3.779417320809156,32,2.0
task_spread,rbf_combined,3.2793262409729667,32,2.0
task_spread,rbf_paired,4.388252764046818,33,2.0
task_spread,rbf_unpaired,4.402194957654643,33,2.0
task_spread,rbf_combined,3.7989679233734654,33,2.0
task_spread,rbf_paired,4.331192830897709,34,2.0
task_spread,rbf_unpaired,4.275721193603433,34,2.0
task_spread,rbf_combined,3.7870315539703405,34,2.0
task_spread,rbf_paired,4.309386701040121,35,2.0
task_spread,rbf_unpaired,3.897964728803847,35,2.0
task_spread,rbf_combined,3.594728835424059,35,2.0
task_spread,rbf_paired,3.751701970759897,36,2.0
task_spread,rbf_unpaired,3.4580533334105974,36,2.0
task_spread,rbf_combined,3.1338263206320347,36,2.0
task_spread,rbf_paired,4.159714632177047,37,2.0
task_spread,rbf_unpaired,3.9922478379668402,37,2.0
task_spread,rbf_combined,3.5461379648533193,37,2.0
task_spread,rbf_paired,3.848253800038909,38,2.0
task_spread,rbf_unpaired,3.7739957284766152,38,2.0
task_spread,rbf_combined,3.272142863131471,38,2.0
task_spread,rbf_paired,4.576531640532618,39,2.0
task_spread,rbf_unpaired,4.269886909905693,39,2.0
task_spread,rbf_combined,3.8963004842525124,39,2.0
task_spread,rbf_paired,4.606777354894016,40,2.0
task_spread,rbf_unpaired,4.669495425882326,40,2.0
task_spread,rbf_combined,3.882748194151355,40,2.0
task_spread,rbf_paired,4.824823871830811,41,2.0
task_spread,rbf_unpaired,4.644204768067478,41,2.0
task_spread,rbf_combined,4.257273622525883,41,2.0
task_spread,rbf_paired,4.571583780099136,42,2.0
task_spread,rbf_unpaired,4.532146675584039,42,2.0
task_spread,rbf_combined,3.8219502830006524,42,2.0
task_spread,rbf_paired,4.00366290228756,43,2.0
task_spread,rbf_unpaired,4.160604555177087,43,2.0
task_spread,rbf_combined,3.613558656155168,43,2.0
task_spread,rbf_paired,4.52521542065054,44,2.0
task_spread,rbf_unpaired,4.353346233175886,44,2.0
task_spread,rbf_combined,3.6076399730305453,44,2.0
task_spread,rbf_paired,5.166424412655643,45,2.0
task_spread,rbf_unpaired,4.669024961846297,45,2.0
task_spread,rbf_combined,4.661967738067839,45,2.0
task_spread,rbf_paired,4.337357417614196,46,2.0
task_spread,rbf_unpaired,4.127066882290946,46,2.0
task_spread,rbf_combined,3.483637534322874,46,2.0
task_spread,rbf_paired,3.761290081750815,47,2.0
task_spread,rbf_unpaired,4.086819184106297,47,2.0
task_spread,rbf_combined,3.2559535162191864,47,2.0
task_spread,rbf_paired,4.536381094148207,48,2.0
task_spread,rbf_unpaired,4.664638021094163,48,2.0
task_spread,rbf_combined,3.757423071531038,48,2.0
task_spread,rbf_paired,4.389388375448675,49,2.0
task_spread,rbf_unpaired,3.7549499770799795,49,2.0
task_spread,rbf_combined,3.390544060531967,49,2.0
task_spread,rbf_paired,10.607537169070913,0,5.0
task_spread,rbf_unpaired,11.164892161519663,0,5.0
task_spread,rbf_combined,10.169827118969435,0,5.0
task_spread,rbf_paired,11.915066033477052,1,5.0
task_spread,rbf_unpaired,12.557065173345489,1,5.0
task_spread,rbf_combined,11.912877111745344,1,5.0
task_spread,rbf_paired,10.150611652253232,2,5.0
task_spread,rbf_unpaired,10.907384641833728,2,5.0
task_spread,rbf_combined,10.42746955344446,2,5.0
task_spread,rbf_paired,10.613907217963721,3,5.0
task_spread,rbf_unpaired,12.081809212062396,3,5.0
task_spread,rbf_combined,10.84368250801038,3,5.0
task_spread,rbf_paired,11.089488107082605,4,5.0
task_spread,rbf_unpaired,12.09566558861106,4,5.0
task_spread,rbf_combined,11.647342460545596,4,5.0
task_spread,rbf_paired,10.801131352650648,5,5.0
task_spread,rbf_unpaired,12.208694842945786,5,5.0
task_spread,rbf_combined,11.854643210528128,5,5.0
task_spread,rbf_paired,11.022626823096992,6,5.0
task_spread,rbf_unpaired,11.473651891271158,6,5.0
task_spread,rbf_combined,10.977814474489502,6,5.0
task_spread,rbf_paired,8.918294976583818,7,5.0
task_spread,rbf_unpaired,9.516927980425988,7,5.0
task_spread,rbf_combined,9.176602601089742,7,5.0
task_spread,rbf_paired,11.836917769235606,8,5.0
task_spread,rbf_unpaired,12.384792026470974,8,5.0
task_spread,rbf_combined,11.233511203205618,8,5.0
task_spread,rbf_paired,11.857014181156973,9,5.0
task_spread,rbf_unpaired,11.901127332077033,9,5.0
task_spread,rbf_combined,10.90944080163394,9,5.0
task_spread,rbf_paired,11.865560344005809,10,5.0
task_spread,rbf_unpaired,12.242029504919776,10,5.0
task_spread,rbf_combined,11.601561338098666,10,5.0
task_spread,rbf_paired,10.130948226876825,11,5.0
task_spread,rbf_unpaired,11.988637926718866,11,5.0
task_spread,rbf_combined,11.147264214760344,11,5.0
task_spread,rbf_paired,11.898739929203211,12,5.0
task_spread,rbf_unpaired,12.228408739460617,12,5.0
task_spread,rbf_combined,11.805072766328914,12,5.0
task_spread,rbf_paired,13.259920404035405,13,5.0
task_spread,rbf_unpaired,13.662102873642185,13,5.0
task_spread,rbf_combined,13.059662957662844,13,5.0
task_spread,rbf_paired,11.392336650472954,14,5.0
task_spread,rbf_unpaired,12.196076985202902,14,5.0
task_spread,rbf_combined,11.922424539025313,14,5.0
task_spread,rbf_paired,10.68267499408185,15,5.0
task_spread,rbf_unpaired,11.156069260722196,15,5.0
task_spread,rbf_combined,10.92343488881814,15,5.0
task_spread,rbf_paired,10.002065085094376,16,5.0
task_spread,rbf_unpaired,10.892258189480076,16,5.0
task_spread,rbf_combined,10.15552843451314,16,5.0
task_spread,rbf_paired,10.638143283793424,17,5.0
task_spread,rbf_unpaired,11.103072919013742,17,5.0
task_spread,rbf_combined,10.368640769757272,17,5.0
task_spread,rbf_paired,11.904392733392012,18,5.0
task_spread,rbf_unpaired,13.893676417206704,18,5.0
task_spread,rbf_combined,12.678197844894942,18,5.0
task_spread,rbf_paired,11.135124615725978,19,5.0
task_spread,rbf_unpaired,13.024258404378203,19,5.0
task_spread,rbf_combined,12.784503562081577,19,5.0
task_spread,rbf_paired,10.981913713814428,20,5.0
task_spread,rbf_unpaired,11.603418066915935,20,5.0
task_spread,rbf_combined,11.018384956894328,20,5.0
task_spread,rbf_paired,11.644680062136219,21,5.0
task_spread,rbf_unpaired,11.77683056368092,21,5.0
task_spread,rbf_combined,11.267747347131086,21,5.0
task_spread,rbf_paired,11.582429281615784,22,5.0
task_spread,rbf_unpaired,12.74387821609401,22,5.0
task_spread,rbf_combined,12.39830199610467,22,5.0
task_spread,rbf_paired,11.465778934891595,23,5.0
task_spread,rbf_unpaired,12.528453800292652,23,5.0
task_spread,rbf_combined,11.342243333724042,23,5.0
task_spread,rbf_paired,11.590743670101446,24,5.0
task_spread,rbf_unpaired,11.958920873721826,24,5.0
task_spread,rbf_combined,11.129353138927792,24,5.0
task_spread,rbf_paired,11.604258647970877,25,5.0
task_spread,rbf_unpaired,11.66781773339603,25,5.0
task_spread,rbf_combined,11.616251170756463,25,5.0
task_spread,rbf_paired,11.241152003098902,26,5.0
task_spread,rbf_unpaired,11.463546026013637,26,5.0
task_spread,rbf_combined,11.085572160629514,26,5.0
task_spread,rbf_paired,10.28733372995287,27,5.0
task_spread,rbf_unpaired,11.026718995317811,27,5.0
task_spread,rbf_combined,11.038388915732371,27,5.0
task_spread,rbf_paired,11.07083822043096,28,5.0
task_spread,rbf_unpaired,11.009537809183863,28,5.0
task_spread,rbf_combined,10.276021305959501,28,5.0
task_spread,rbf_paired,10.570125160650374,29,5.0
task_spread,rbf_unpaired,11.115042070544972,29,5.0
task_spread,rbf_combined,10.167721604415645,29,5.0
task_spread,rbf_paired,11.423083930032613,30,5.0
task_spread,rbf_unpaired,12.031837784361258,30,5.0
task_spread,rbf_combined,11.985455611584205,30,5.0
task_spread,rbf_paired,13.145749244903413,31,5.0
task_spread,rbf_unpaired,13.750068490492268,31,5.0
task_spread,rbf_combined,13.19919890956566,31,5.0
task_spread,rbf_paired,10.431919341735375,32,5.0
task_spread,rbf_unpaired,11.22413476498807,32,5.0
task_spread,rbf_combined,10.321614925886031,32,5.0
task_spread,rbf_paired,10.954795731019953,33,5.0
task_spread,rbf_unpaired,11.797891679777528,33,5.0
task_spread,rbf_combined,11.54710491492019,33,5.0
task_spread,rbf_paired,10.80846268558365,34,5.0
task_spread,rbf_unpaired,11.81028512757792,34,5.0
task_spread,rbf_combined,11.446890261565187,34,5.0
task_spread,rbf_paired,10.767562213735598,35,5.0
task_spread,rbf_unpaired,11.095395781381876,35,5.0
task_spread,rbf_combined,10.837566511502061,35,5.0
task_spread,rbf_paired,9.364997295269006,36,5.0
task_spread,rbf_unpaired,10.220091384847318,36,5.0
task_spread,rbf_combined,9.373720201102715,36,5.0
task_spread,rbf_paired,10.391498053181303,37,5.0
task_spread,rbf_unpaired,11.274374151537204,37,5.0
task_spread,rbf_combined,10.608572466516826,37,5.0
task_spread,rbf_paired,9.597312815860338,38,5.0
task_spread,rbf_unpaired,10.539124528536238,38,5.0
task_spread,rbf_combined,10.127315339169465,38,5.0
task_spread,rbf_paired,11.433764206730242,39,5.0
task_spread,rbf_unpaired,12.533244609679247,39,5.0
task_spread,rbf_combined,11.969973515463943,39,5.0
task_spread,rbf_paired,11.524268990863257,40,5.0
task_spread,rbf_unpaired,12.781963099059569,40,5.0
task_spread,rbf_combined,12.022721417683897,40,5.0
task_spread,rbf_paired,12.073686167434195,41,5.0
task_spread,rbf_unpaired,13.073285222671801,41,5.0
task_spread,rbf_combined,12.819410474193024,41,5.0
task_spread,rbf_paired,11.42530428894291,42,5.0
task_spread,rbf_unpaired,12.486134270306792,42,5.0
task_spread,rbf_combined,11.963357661591424,42,5.0
task_spread,rbf_paired,10.013975956751583,43,5.0
task_spread,rbf_unpaired,12.465555441766666,43,5.0
task_spread,rbf_combined,11.24752519744402,43,5.0
task_spread,rbf_paired,11.313820205342404,44,5.0
task_spread,rbf_unpaired,11.868938915350368,44,5.0
task_spread,rbf_combined,10.78769311944694,44,5.0
task_spread,rbf_paired,12.920863829962848,45,5.0
task_spread,rbf_unpaired,13.28122015966535,45,5.0
task_spread,rbf_combined,13.1205411629347,45,5.0
task_spread,rbf_paired,10.811709704354476,46,5.0
task_spread,rbf_unpaired,12.228044271383604,46,5.0
task_spread,rbf_combined,10.472488224604701,46,5.0
task_spread,rbf_paired,9.39716973686506,47,5.0
task_spread,rbf_unpaired,10.822514299198073,47,5.0
task_spread,rbf_combined,10.313373400295127,47,5.0
task_spread,rbf_paired,11.298233720439303,48,5.0
task_spread,rbf_unpaired,12.371244481411063,48,5.0
task_spread,rbf_combined,11.279017984411041,48,5.0
task_spread,rbf_paired,10.978800926267452,49,5.0
task_spread,rbf_unpaired,11.551370060282736,49,5.0
task_spread,rbf_combined,10.76418264166258,49,5.0
