obs_prob,n_models,seed,method,mae,predictor,alpha
0.9,93,4,ensemble,0.07492032016147199,knn,0.35000000000000003
0.9,93,5,combined,0.10305511167230845,knn,0.25
0.9,93,5,matcomplete,0.06634892704206616,knn,0.25
0.9,93,5,ensemble,0.06613253040025083,knn,0.25
0.9,93,6,combined,0.09514482691516876,knn,0.25
0.9,93,6,matcomplete,0.07025202381201004,knn,0.25
0.9,93,6,ensemble,0.06934728321663927,knn,0.25
0.9,93,7,combined,0.0978005879847012,knn,0.25
0.9,93,7,matcomplete,0.08083861318321768,knn,0.25
0.9,93,7,ensemble,0.07643037465683657,knn,0.25
0.9,93,8,combined,0.10236750565993312,knn,0.1
0.9,93,8,matcomplete,0.08116701939575585,knn,0.1
0.9,93,8,ensemble,0.07947149110202537,knn,0.1
0.9,93,9,combined,0.09679011763622442,knn,0.25
0.9,93,9,matcomplete,0.08075315900550838,knn,0.25
0.9,93,9,ensemble,0.07839493097780824,knn,0.25
0.9,93,10,combined,0.10811212800807384,knn,0.25
0.9,93,10,matcomplete,0.08570542929894569,knn,0.25
0.9,93,10,ensemble,0.08239097610236316,knn,0.25
0.9,93,11,combined,0.10980459737075984,knn,0.2
0.9,93,11,matcomplete,0.08589757775030046,knn,0.2
0.9,93,11,ensemble,0.08577766088125169,knn,0.2
