obs_prob,n_models,seed,method,mae,predictor,alpha
0.7,95,16,matcomplete,0.027147500460079924,knn,0.35000000000000003
0.7,95,16,ensemble,0.025544969593808805,knn,0.35000000000000003
0.7,95,17,combined,0.038906636584723604,knn,0.0
0.7,95,17,matcomplete,0.03599427774167787,knn,0.0
0.7,95,17,ensemble,0.03599427774167787,knn,0.0
0.7,95,18,combined,0.034565189938693064,knn,0.25
0.7,95,18,matcomplete,0.030970325281723627,knn,0.25
0.7,95,18,ensemble,0.028798493122976034,knn,0.25
0.7,95,19,combined,0.04092645993003942,knn,0.1
0.7,95,19,matcomplete,0.03697646423567595,knn,0.1
0.7,95,19,ensemble,0.0361639735526684,knn,0.1
0.9,95,0,combined,0.03359803785803027,knn,0.35000000000000003
0.9,95,0,matcomplete,0.02491637475330365,knn,0.35000000000000003
0.9,95,0,ensemble,0.026313635809640017,knn,0.35000000000000003
0.9,95,1,combined,0.0452412046197775,knn,0.05
0.9,95,1,matcomplete,0.03572873380020271,knn,0.05
0.9,95,1,ensemble,0.03507628053945067,knn,0.05
0.9,95,2,combined,0.027789347129363273,knn,0.35000000000000003
0.9,95,2,matcomplete,0.026164621250653695,knn,0.35000000000000003
0.9,95,2,ensemble,0.024169025162360688,knn,0.35000000000000003
0.9,95,3,combined,0.054475637860276295,knn,0.2
0.9,95,3,matcomplete,0.035735689957543,knn,0.2
0.9,95,3,ensemble,0.03645079317047999,knn,0.2
0.9,95,4,combined,0.047538022288561785,knn,0.25
0.9,95,4,matcomplete,0.034025679293557376,knn,0.25
0.9,95,4,ensemble,0.03561105206688904,knn,0.25
0.9,95,5,combined,0.03084220061573157,knn,0.2
0.9,95,5,matcomplete,0.02991073297638399,knn,0.2
0.9,95,5,ensemble,0.028623462042916423,knn,0.2
0.9,95,6,combined,0.03656091789894547,knn,0.30000000000000004
0.9,95,6,matcomplete,0.03424899254346754,knn,0.30000000000000004
0.9,95,6,ensemble,0.03382898431478263,knn,0.30000000000000004
0.9,95,7,combined,0.03177281149945648,knn,0.35000000000000003
0.9,95,7,matcomplete,0.023743572509827972,knn,0.35000000000000003
0.9,95,7,ensemble,0.02458261244428406,knn,0.35000000000000003
0.9,95,8,combined,0.02547098725891402,knn,0.35000000000000003
0.9,95,8,matcomplete,0.018856791765906534,knn,0.35000000000000003
0.9,95,8,ensemble,0.01780610740275102,knn,0.35000000000000003
0.9,95,9,combined,0.048767502046229094,knn,0.30000000000000004
0.9,95,9,matcomplete,0.036263996513378124,knn,0.30000000000000004
0.9,95,9,ensemble,0.03930242376547004,knn,0.30000000000000004
0.9,95,10,combined,0.04454375270541602,knn,0.25
0.9,95,10,matcomplete,0.03707184591394648,knn,0.25
0.9,95,10,ensemble,0.03403728733992451,knn,0.25
0.9,95,11,combined,0.02534523269721047,knn,0.35000000000000003
0.9,95,11,matcomplete,0.027878776496603253,knn,0.35000000000000003
0.9,95,11,ensemble,0.02381904088110987,knn,0.35000000000000003
0.9,95,12,combined,0.03930173097977092,knn,0.25
0.9,95,12,matcomplete,0.02678627564846813,knn,0.25
0.9,95,12,ensemble,0.028643593459249654,knn,0.25
0.9,95,13,combined,0.04556687790535787,knn,0.4
0.9,95,13,matcomplete,0.039699433654863524,knn,0.4
0.9,95,13,ensemble,0.038355297744176085,knn,0.4
0.9,95,14,combined,0.034557704769975696,knn,0.30000000000000004
0.9,95,14,matcomplete,0.01768787878415729,knn,0.30000000000000004
0.9,95,14,ensemble,0.02032807563085161,knn,0.30000000000000004
0.9,95,15,combined,0.041403797737041906,knn,0.35000000000000003
0.9,95,15,matcomplete,0.04256006906611071,knn,0.35000000000000003
0.9,95,15,ensemble,0.03633650250418708,knn,0.35000000000000003
0.9,95,16,combined,0.032801801214099945,knn,0.35000000000000003
0.9,95,16,matcomplete,0.026472651848197068,knn,0.35000000000000003
0.9,95,16,ensemble,0.026888054860739887,knn,0.35000000000000003
0.9,95,17,combined,0.029270258278152748,knn,0.2
0.9,95,17,matcomplete,0.025591941637191216,knn,0.2
0.9,95,17,ensemble,0.024905436791653593,knn,0.2
0.9,95,18,combined,0.039554594345234444,knn,0.30000000000000004
0.9,95,18,matcomplete,0.034713414032097475,knn,0.30000000000000004
0.9,95,18,ensemble,0.0326588988621674,knn,0.30000000000000004
0.9,95,19,combined,0.039688939911895225,knn,0.4
0.9,95,19,matcomplete,0.048688434653581684,knn,0.4
0.9,95,19,ensemble,0.040357828566340646,knn,0.4
