obs_prob,n_models,seed,method,mae,predictor,alpha
0.7,95,8,matcomplete,0.05159084672305086,knn,0.05
0.7,95,8,ensemble,0.051914949614418775,knn,0.05
0.7,95,9,combined,0.10389445585808355,knn,0.05
0.7,95,9,matcomplete,0.05809330538388658,knn,0.05
0.7,95,9,ensemble,0.05730854376471413,knn,0.05
0.7,95,10,combined,0.09642750998636386,knn,0.05
0.7,95,10,matcomplete,0.05817812178330168,knn,0.05
0.7,95,10,ensemble,0.05720730492188104,knn,0.05
0.7,95,11,combined,0.11478071584010584,knn,0.05
0.7,95,11,matcomplete,0.05736966532260334,knn,0.05
0.7,95,11,ensemble,0.05752709350423407,knn,0.05
0.7,95,12,combined,0.11533898252674263,knn,0.05
0.7,95,12,matcomplete,0.05464104375788761,knn,0.05
0.7,95,12,ensemble,0.05471364529110499,knn,0.05
0.7,95,13,combined,0.09793173974418022,knn,0.05
0.7,95,13,matcomplete,0.05725451688839427,knn,0.05
0.7,95,13,ensemble,0.05640028322065927,knn,0.05
0.7,95,14,combined,0.09899506242023841,knn,0.05
0.7,95,14,matcomplete,0.0685081583632977,knn,0.05
0.7,95,14,ensemble,0.06794967874263633,knn,0.05
0.7,95,15,combined,0.10809825614716694,knn,0.05
0.7,95,15,matcomplete,0.06404629779399987,knn,0.05
0.7,95,15,ensemble,0.06363378554114442,knn,0.05
0.7,95,16,combined,0.10323224695525529,knn,0.05
0.7,95,16,matcomplete,0.0553635571670525,knn,0.05
0.7,95,16,ensemble,0.05544222087148841,knn,0.05
0.7,95,17,combined,0.10211814294252844,knn,0.1
0.7,95,17,matcomplete,0.05998458939737772,knn,0.1
0.7,95,17,ensemble,0.05994735838626707,knn,0.1
0.7,95,18,combined,0.09826796093185297,knn,0.05
0.7,95,18,matcomplete,0.05895163108306331,knn,0.05
0.7,95,18,ensemble,0.05865429022688606,knn,0.05
0.7,95,19,combined,0.10141539246336324,knn,0.05
0.7,95,19,matcomplete,0.058277964427217326,knn,0.05
0.7,95,19,ensemble,0.05794150505445468,knn,0.05
0.9,95,0,combined,0.10319462941692292,knn,0.1
0.9,95,0,matcomplete,0.046949572983619695,knn,0.1
0.9,95,0,ensemble,0.04729561315935199,knn,0.1
0.9,95,1,combined,0.09030490741051615,knn,0.1
0.9,95,1,matcomplete,0.0499059608005743,knn,0.1
0.9,95,1,ensemble,0.05014732684679502,knn,0.1
0.9,95,2,combined,0.08176022838232903,knn,0.1
0.9,95,2,matcomplete,0.05085631647480013,knn,0.1
0.9,95,2,ensemble,0.051125723216628643,knn,0.1
0.9,95,3,combined,0.09723550904377018,knn,0.1
0.9,95,3,matcomplete,0.051228858793104196,knn,0.1
0.9,95,3,ensemble,0.049144542944077996,knn,0.1
0.9,95,4,combined,0.09390880796084311,knn,0.05
0.9,95,4,matcomplete,0.05749126983817402,knn,0.05
0.9,95,4,ensemble,0.0568988638611789,knn,0.05
0.9,95,5,combined,0.11375775680923937,knn,0.05
0.9,95,5,matcomplete,0.05427453671666872,knn,0.05
