obs_prob,n_models,seed,method,mae,predictor,alpha
0.7,95,13,ensemble,0.06050894903340485,knn,0.8
0.7,95,14,combined,0.0702645135251599,knn,0.55
0.7,95,14,matcomplete,0.0785161960922846,knn,0.55
0.7,95,14,ensemble,0.06698602203610132,knn,0.55
0.7,95,15,combined,0.06741693147844838,knn,0.65
0.7,95,15,matcomplete,0.08245801873060239,knn,0.65
0.7,95,15,ensemble,0.06735011813584528,knn,0.65
0.7,95,16,combined,0.06667721762937107,knn,0.7000000000000001
0.7,95,16,matcomplete,0.08433509961134171,knn,0.7000000000000001
0.7,95,16,ensemble,0.0675179227278709,knn,0.7000000000000001
0.7,95,17,combined,0.06916366197196694,knn,0.5
0.7,95,17,matcomplete,0.07396873428735819,knn,0.5
0.7,95,17,ensemble,0.06536719188303408,knn,0.5
0.7,95,18,combined,0.07067984535198328,knn,0.65
0.7,95,18,matcomplete,0.08691578234140394,knn,0.65
0.7,95,18,ensemble,0.07066444486317784,knn,0.65
0.7,95,19,combined,0.05856785745479014,knn,0.65
0.7,95,19,matcomplete,0.06547541727097973,knn,0.65
0.7,95,19,ensemble,0.05691034889030939,knn,0.65
0.9,95,0,combined,0.06303016761790449,knn,0.7000000000000001
0.9,95,0,matcomplete,0.08120067583376453,knn,0.7000000000000001
0.9,95,0,ensemble,0.06469630118872752,knn,0.7000000000000001
0.9,95,1,combined,0.06307490879789504,knn,0.7000000000000001
0.9,95,1,matcomplete,0.06971382432763318,knn,0.7000000000000001
0.9,95,1,ensemble,0.06180845432375348,knn,0.7000000000000001
0.9,95,2,combined,0.06926402717886507,knn,0.6000000000000001
0.9,95,2,matcomplete,0.09620608196656578,knn,0.6000000000000001
0.9,95,2,ensemble,0.07499524948631801,knn,0.6000000000000001
0.9,95,3,combined,0.05872974199703044,knn,0.6000000000000001
0.9,95,3,matcomplete,0.09141305948392217,knn,0.6000000000000001
0.9,95,3,ensemble,0.0645745276454195,knn,0.6000000000000001
0.9,95,4,combined,0.05870198808534955,knn,0.75
0.9,95,4,matcomplete,0.06331779998374597,knn,0.75
0.9,95,4,ensemble,0.05475845101451322,knn,0.75
0.9,95,5,combined,0.05521708595451668,knn,0.6000000000000001
0.9,95,5,matcomplete,0.08370271924733574,knn,0.6000000000000001
0.9,95,5,ensemble,0.06163371464274841,knn,0.6000000000000001
0.9,95,6,combined,0.05739900078592443,knn,0.7000000000000001
0.9,95,6,matcomplete,0.09470970420758687,knn,0.7000000000000001
0.9,95,6,ensemble,0.05899072868284116,knn,0.7000000000000001
0.9,95,7,combined,0.05869969421470282,knn,0.6000000000000001
0.9,95,7,matcomplete,0.06773072252024608,knn,0.6000000000000001
0.9,95,7,ensemble,0.0568105933144329,knn,0.6000000000000001
0.9,95,8,combined,0.06234164830930255,knn,0.6000000000000001
0.9,95,8,matcomplete,0.09327601620546414,knn,0.6000000000000001
0.9,95,8,ensemble,0.07100682412347768,knn,0.6000000000000001
0.9,95,9,combined,0.05178682542852273,knn,0.8
0.9,95,9,matcomplete,0.06750077990240763,knn,0.8
0.9,95,9,ensemble,0.05243115316341295,knn,0.8
0.9,95,10,combined,0.05881681854939243,knn,0.6000000000000001
0.9,95,10,matcomplete,0.06555530333070222,knn,0.6000000000000001
0.9,95,10,ensemble,0.05821156140958327,knn,0.6000000000000001
0.9,95,11,combined,0.06543000213145068,knn,0.65
0.9,95,11,matcomplete,0.06811060921962434,knn,0.65
0.9,95,11,ensemble,0.0630975938778395,knn,0.65
0.9,95,12,combined,0.06542455098758983,knn,0.7000000000000001
0.9,95,12,matcomplete,0.07113899656497119,knn,0.7000000000000001
0.9,95,12,ensemble,0.06303460360420801,knn,0.7000000000000001
0.9,95,13,combined,0.06539305005549571,knn,0.7000000000000001
0.9,95,13,matcomplete,0.07117988693746628,knn,0.7000000000000001
0.9,95,13,ensemble,0.062040195060566385,knn,0.7000000000000001
0.9,95,14,combined,0.06349973075475883,knn,0.7000000000000001
0.9,95,14,matcomplete,0.09378543617244123,knn,0.7000000000000001
0.9,95,14,ensemble,0.06793108154968734,knn,0.7000000000000001
0.9,95,15,combined,0.06531269457862486,knn,0.75
0.9,95,15,matcomplete,0.07466560047140296,knn,0.75
0.9,95,15,ensemble,0.06422923804510317,knn,0.75
0.9,95,16,combined,0.06312123467261861,knn,0.65
0.9,95,16,matcomplete,0.07202958388736938,knn,0.65
0.9,95,16,ensemble,0.06177350197573532,knn,0.65
0.9,95,17,combined,0.053947378028417016,knn,0.7000000000000001
0.9,95,17,matcomplete,0.05919114436940852,knn,0.7000000000000001
0.9,95,17,ensemble,0.05089519349551286,knn,0.7000000000000001
0.9,95,18,combined,0.044205072425749385,knn,0.65
0.9,95,18,matcomplete,0.05611189415360019,knn,0.65
0.9,95,18,ensemble,0.04626463346320618,knn,0.65
0.9,95,19,combined,0.04972476875102246,knn,0.7000000000000001
0.9,95,19,matcomplete,0.055407863525973836,knn,0.7000000000000001
0.9,95,19,ensemble,0.04857300831788341,knn,0.7000000000000001
