p,q,n_models,seed,score_all,pkps_all,mc_all,ens_all,score_obs,ens_obs,score_mis,ens_mis,w_pk,a_mis
0.7,8,95,6,0.12251066255995566,0.12708812339217462,0.15535806281543021,0.10282640271493103,0.1069245347225465,0.09457380348914118,0.15535806281543021,0.12021856276554424,0.6146361947203162,0.6000000000000001
0.7,8,95,7,0.10841098670312628,0.1302057408869943,0.13885709045764294,0.10330606867753288,0.09493809046468503,0.09426404552530994,0.13885709045764294,0.12373926805584053,0.7019220761298245,0.55
0.7,8,95,8,0.11283330824332835,0.11536744583657053,0.1359977448142393,0.10249587587015901,0.1039720684739986,0.09387444058080167,0.1359977448142393,0.1250334322515768,0.7792283562327682,0.5
0.7,8,95,9,0.11030197300640467,0.12038185874816217,0.13228663946636945,0.10198398319865065,0.1005734004297608,0.09672725747229854,0.13228663946636945,0.11386315260967178,0.6919753643636019,0.45
0.7,8,95,10,0.11728740145833304,0.12655190069641678,0.15876614774017328,0.09796012442423298,0.10069590294559695,0.08255070637463532,0.15876614774017328,0.13648366954822708,0.46228225889708396,0.4
0.7,8,95,11,0.11484288977333362,0.1302357932080014,0.13750523668399,0.10336766771951722,0.10591097946053825,0.09322848421915621,0.13750523668399,0.12909314926032686,0.59523346790016,0.55
0.9,8,95,0,0.10988142486517793,0.11703533718730781,0.15847430350135674,0.09165243367235672,0.10434655761683598,0.08822765585908302,0.15847430350135674,0.1217199682977155,0.6715030737199492,0.5
0.9,8,95,1,0.10570070010514152,0.12255445989598353,0.13185850061299853,0.09058901214477148,0.10281853844651286,0.08778829320134734,0.13185850061299853,0.11600765831312086,0.5899504758011564,0.55
0.9,8,95,2,0.1068585250432398,0.12161990410577928,0.15115964728511458,0.08687351408342368,0.10181250106929093,0.0832393607713295,0.15115964728511458,0.11877924242636825,0.5809776215677903,0.5
0.9,8,95,3,0.1030891299689471,0.1167407302727347,0.10889347583312493,0.09141871063373298,0.10259675478960412,0.08881491651031187,0.10889347583312493,0.12211343751175498,0.6082201436556236,0.9500000000000001
0.9,8,95,4,0.10740974749968978,0.11652157376044289,0.13503679582247166,0.08793154991893624,0.103791919743135,0.08534922293487476,0.13503679582247166,0.10765113779722368,0.6367501966297084,0.8
0.9,8,95,5,0.10839065431796127,0.12448232208182493,0.17783032826101744,0.09395787144425409,0.10163002599677265,0.09012656176722589,0.17783032826101744,0.13330996744898432,0.5509936145051685,0.5
0.9,8,95,6,0.10756143883244045,0.11288030510781136,0.12379438848776066,0.08319584264636969,0.10580286928644742,0.08284237444588165,0.12379438848776066,0.08645862603549007,0.6242093703276883,0.6000000000000001
0.9,8,95,7,0.10529472986860162,0.11940186215697676,0.12415457540610327,0.09061133719780909,0.10352661934946088,0.08783934791108487,0.12415457540610327,0.12017922292286733,0.5786992139525767,0.8500000000000001
0.9,8,95,8,0.10688135766512617,0.1260528649777173,0.143216540258376,0.09457113763231813,0.10379909095248507,0.09175645265461338,0.143216540258376,0.12775194323487604,0.5946510708389174,0.5
0.9,8,95,9,0.10735240097697633,0.11339898170430301,0.13008655399942615,0.08758403360691645,0.10530260029462428,0.08542024798004327,0.13008655399942615,0.11158238328678263,0.6336395286046759,0.55
0.9,8,95,10,0.09729549137960362,0.11151763230574184,0.11365686859661998,0.09735784289464139,0.09540130509105643,0.09641638617933423,0.11365686859661998,0.10548984582685984,0.8365856144494913,0.75
0.9,8,95,11,0.10199473996987672,0.11916640870144915,0.1498681419202111,0.08863732986164909,0.09671987431257778,0.08472887311102371,0.1498681419202111,0.12410953582565809,0.6074367097710863,0.5
